Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Flow Packets Count,Flow Bytes Count,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Rel Std,Fwd Packet Length Median,Fwd Packet Length IQR,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Bwd Packet Length Rel Std,Bwd Packet Length Median,Bwd Packet Length IQR,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Rel Std,Flow IAT Median,Flow IAT IQR,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd IAT Rel Std,Fwd IAT Median,Fwd IAT IQR,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd IAT Rel Std,Bwd IAT Median,Bwd IAT IQR,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Rel Std,Packet Length Median,Packet Length IQR,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Rel Std,Active Median,Active IQR,Active Max,Active Min,Idle Mean,Idle Std,Idle Rel Std,Idle Median,Idle IQR,Idle Max,Idle Min,Label
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,27/10/2021 03:24:49 PM,90148111,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04437142337902122,3.0049370333333332E7,35186.7310833691,3.0089987E7,3.0028156E7,0.0011709640066679522,3.0029968E7,61831.0,9.0148111E7,3.0049370333333332E7,35186.7310833691,3.0089987E7,3.0028156E7,0.0011709640066679522,3.0029968E7,61831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04437142337902122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0049370333333332E7,35186.7310833691,0.0011709640066679522,3.0029968E7,61831.0,3.0089987E7,3.0028156E7,ManualLabel
192.168.0.2-224.0.0.251-0-0-0,192.168.0.2,0,224.0.0.251,0,0,27/10/2021 03:24:49 PM,90132001,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04437935423180053,3.0044000333333332E7,64387.08098161722,3.0096015E7,2.9971987E7,0.0021430928061261134,3.0063999E7,124028.0,9.0132001E7,3.0044000333333332E7,64387.08098161722,3.0096015E7,2.9971987E7,0.0021430928061261134,3.0063999E7,124028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04437935423180053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0044000333333332E7,64387.08098161722,0.0021430928061261134,3.0063999E7,124028.0,3.0096015E7,2.9971987E7,ManualLabel
192.168.0.7-239.0.0.250-0-0-0,192.168.0.7,0,239.0.0.250,0,0,27/10/2021 03:24:49 PM,90085424,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044402299754952586,3.0028474666666668E7,120299.6196017815,3.0145826E7,2.9905429E7,0.004006184827473804,3.0034169E7,240397.0,9.0085424E7,3.0028474666666668E7,120299.6196017815,3.0145826E7,2.9905429E7,0.004006184827473804,3.0034169E7,240397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044402299754952586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0028474666666668E7,120299.6196017815,0.004006184827473804,3.0034169E7,240397.0,3.0145826E7,2.9905429E7,ManualLabel
192.168.0.7-239.255.255.250-0-0-0,192.168.0.7,0,239.255.255.250,0,0,27/10/2021 03:24:49 PM,90166176,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044362533462659,3.0055392E7,73887.52188969393,3.0110498E7,2.9971431E7,0.002458378246728372,3.0084247E7,139067.0,9.0166176E7,3.0055392E7,73887.52188969393,3.0110498E7,2.9971431E7,0.002458378246728372,3.0084247E7,139067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044362533462659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0055392E7,73887.52188969393,0.002458378246728372,3.0084247E7,139067.0,3.0110498E7,2.9971431E7,ManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/10/2021 03:24:54 PM,112917767,9,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0797040203602326,1.4114720875E7,9403268.729084954,3.0983574E7,3435562.0,0.6662029530984228,1.22444735E7,1.55728145E7,1.12917767E8,1.4114720875E7,9403268.729084954,3.0983574E7,3435562.0,0.6662029530984228,1.22444735E7,1.55728145E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797040203602326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3435562.0,0.0,0.0,3435562.0,0.0,3435562.0,3435562.0,1.5640315E7,9024168.87421935,0.5769812739845298,1.4154642E7,1.5682289E7,3.0983574E7,5770751.0,ManualLabel
192.168.0.5-239.255.255.250-47572-1900-17,192.168.0.5,47572,239.255.255.250,1900,17,27/10/2021 03:25:16 PM,60064919,6,750,6,0,750.0,0.0,125.0,125.0,125.0,0.0,0.0,125.0,0.0,0,0,0,0,0,0,0,12.486489826116305,0.09989191860893044,1.20129838E7,2.685932221249664E7,6.00604E7,78.0,2.235857690284793,1068.0,3.00313355E7,6.0064919E7,1.20129838E7,2.685932221249664E7,6.00604E7,78.0,2.235857690284793,1068.0,3.00313355E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.09989191860893044,0.0,125.0,125.0,125.0,0.0,0.0,0.0,125.0,0.0,0,0,0,0,0,0,0,0,0.0,145.83333333333334,125.0,0.0,0,0,0,0,0,0,6,750,0,0,0,0,5,8,1146.0,0.0,0.0,1146.0,0.0,1146.0,1146.0,6.00604E7,0.0,0.0,6.00604E7,0.0,6.00604E7,6.00604E7,ManualLabel
192.168.0.2-104.154.127.224-58128-4070-6,192.168.0.2,58128,104.154.127.224,4070,6,27/10/2021 03:24:54 PM,113060221,10,942,6,4,810.0,132.0,587.0,0.0,135.0,236.7631728119895,1.7538012800888112,5.5,305.75,55.0,11.0,33.0,25.403411844343534,0.769800358919501,33.0,44.0,8.33184290343816,0.08844843846537324,1.2562246777777778E7,2.4900675810770188E7,6.006779E7,35.0,1.9821833029756035,105048.0,2.63870485E7,1.13060221E8,2.26120442E7,3.0919745496994525E7,6.006779E7,105099.0,1.367401603477961,120060.0,5.62519375E7,1.12947193E8,3.7649064333333336E7,3.27314977917691E7,6.0187869E7,105099.0,0.8693840968257377,5.2654225E7,6.008277E7,1,0,0,0,192,128,0.053069063079223946,0.0353793753861493,0.0,587.0,104.90909090909092,178.8309003195223,31980.490909090924,1.7046272994061915,11.0,212.0,0,0,0,7,10,0,0,0,0.0,115.4,135.0,33.0,0,0,0,909,4,4167,3,405,2,66,501,16,2,32,109098.5,154212.21080219297,1.4135135753671497,109098.5,218089.0,218143.0,54.0,5.6360982E7,5242218.146713087,0.09301147639182523,5.6360982E7,7413616.0,6.006779E7,5.2654174E7,ManualLabel
192.168.0.7-239.255.255.250-1370-1900-17,192.168.0.7,1370,239.255.255.250,1900,17,27/10/2021 03:25:20 PM,108551830,6,1614,6,0,1614.0,0.0,269.0,269.0,269.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,14.868473428775914,0.05527313542295879,2.1710366E7,2.9722340570397027E7,5.4271271E7,977.0,1.3690391295290474,10337.0,5.42683705E7,1.0855183E8,2.1710366E7,2.9722340570397027E7,5.4271271E7,977.0,1.3690391295290474,10337.0,5.42683705E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.05527313542295879,0.0,269.0,269.0,269.0,0.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,0,0.0,313.8333333333333,269.0,0.0,0,0,0,0,0,0,3,807,0,0,0,0,5,8,1188.0,298.3990616607231,0.251177661330575,1188.0,422.0,1399.0,977.0,5.42695585E7,2421.8407255639254,4.462613650273063E-5,5.42695585E7,3425.0,5.4271271E7,5.4267846E7,ManualLabel
192.168.0.2-239.255.255.250-0-0-0,192.168.0.2,0,239.255.255.250,0,0,27/10/2021 03:26:19 PM,90059997,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044414836034249484,3.0019999E7,65835.3413373091,3.0095984E7,2.9980006E7,0.002193049418066573,2.9984007E7,115978.0,9.0059997E7,3.0019999E7,65835.3413373091,3.0095984E7,2.9980006E7,0.002193049418066573,2.9984007E7,115978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044414836034249484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0019999E7,65835.3413373091,0.002193049418066573,2.9984007E7,115978.0,3.0095984E7,2.9980006E7,ManualLabel
192.168.0.7-224.0.0.113-0-0-0,192.168.0.7,0,224.0.0.113,0,0,27/10/2021 03:26:22 PM,117381141,24,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.20446214609551291,5103527.869565218,3419896.9269665303,1.1816598E7,255519.0,0.6701044873999835,5198297.0,6182155.0,1.17381141E8,5103527.869565218,3419896.9269665303,1.1816598E7,255519.0,0.6701044873999835,5198297.0,6182155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20446214609551291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3627181.666666667,2531544.2560316157,0.6979369903901372,3036390.5,4222833.25,8000179.0,1085718.0,7946877.666666667,1882623.930015973,0.23690108354287065,7756494.0,2774429.5,1.1816598E7,5198297.0,ManualLabel
192.168.0.2-192.168.0.255-57621-57621-17,192.168.0.2,57621,192.168.0.255,57621,17,27/10/2021 03:26:27 PM,90005866,4,176,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0.0,44.0,0.0,0,0,0,0,0,0,0,1.9554281050970612,0.04444154784311503,3.0001955333333332E7,441.95738859457174,3.0002323E7,3.0001465E7,1.473095282238288E-5,3.0002078E7,858.0,9.0005866E7,3.0001955333333332E7,441.95738859457174,3.0002323E7,3.0001465E7,1.473095282238288E-5,3.0002078E7,858.0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.04444154784311503,0.0,44.0,44.0,44.0,0.0,0.0,0.0,44.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,0,0,0,3.0001955333333332E7,441.95738859457174,1.473095282238288E-5,3.0002078E7,858.0,3.0002323E7,3.0001465E7,ManualLabel
192.168.0.2-224.0.0.251-5353-5353-17,192.168.0.2,5353,224.0.0.251,5353,17,27/10/2021 03:24:45 PM,119999898,2,90,2,0,90.0,0.0,45.0,45.0,45.0,0.0,0.0,45.0,0.0,0,0,0,0,0,0,0,0.7500006375005419,0.016666680833345375,1.19999898E8,0.0,1.19999898E8,1.19999898E8,0.0,1.19999898E8,0.0,1.19999898E8,1.19999898E8,0.0,1.19999898E8,1.19999898E8,0.0,1.19999898E8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.016666680833345375,0.0,45.0,45.0,45.0,0.0,0.0,0.0,45.0,0.0,0,0,0,0,0,0,0,0,0.0,67.5,45.0,0.0,0,0,0,0,0,0,2,90,0,0,0,0,1,8,0,0,0,0,0,0,0,1.19999898E8,0.0,0.0,1.19999898E8,0.0,1.19999898E8,1.19999898E8,ManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,27/10/2021 03:26:49 PM,90149898,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044370543824686304,3.0049966E7,26466.825706910906,3.0079965E7,3.0029913E7,8.807605874466182E-4,3.004002E7,50052.0,9.0149898E7,3.0049966E7,26466.825706910906,3.0079965E7,3.0029913E7,8.807605874466182E-4,3.004002E7,50052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044370543824686304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0049966E7,26466.825706910906,8.807605874466182E-4,3.004002E7,50052.0,3.0079965E7,3.0029913E7,ManualLabel
192.168.0.7-239.0.0.250-0-0-0,192.168.0.7,0,239.0.0.250,0,0,27/10/2021 03:26:49 PM,90163786,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04436370939436816,3.0054595333333332E7,87320.61383965034,3.0145168E7,2.9970938E7,0.0029053997523900673,3.004768E7,174230.0,9.0163786E7,3.0054595333333332E7,87320.61383965034,3.0145168E7,2.9970938E7,0.0029053997523900673,3.004768E7,174230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04436370939436816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0054595333333332E7,87320.61383965034,0.0029053997523900673,3.004768E7,174230.0,3.0145168E7,2.9970938E7,ManualLabel
192.168.0.2-224.0.0.251-0-0-0,192.168.0.2,0,224.0.0.251,0,0,27/10/2021 03:26:49 PM,90179991,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04435573740520777,3.0059997E7,77158.3831673526,3.0148008E7,3.0003993E7,0.0025668127367861216,3.002799E7,144015.0,9.0179991E7,3.0059997E7,77158.3831673526,3.0148008E7,3.0003993E7,0.0025668127367861216,3.002799E7,144015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04435573740520777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0059997E7,77158.3831673526,0.0025668127367861216,3.002799E7,144015.0,3.0148008E7,3.0003993E7,ManualLabel
192.168.0.7-239.255.255.250-0-0-0,192.168.0.7,0,239.255.255.250,0,0,27/10/2021 03:26:49 PM,90121563,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04438449430798266,3.0040521E7,73183.10080202942,3.011092E7,2.996484E7,0.0024361461907411465,3.0045803E7,146080.0,9.0121563E7,3.0040521E7,73183.10080202942,3.011092E7,2.996484E7,0.0024361461907411465,3.0045803E7,146080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04438449430798266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0040521E7,73183.10080202942,0.0024361461907411465,3.0045803E7,146080.0,3.011092E7,2.996484E7,ManualLabel
192.168.0.2-35.186.224.47-52736-443-6,192.168.0.2,52736,35.186.224.47,443,6,27/10/2021 03:26:47 PM,93098196,16,264,8,8,140.0,124.0,35.0,0.0,17.5,18.708286933869708,1.0690449676496976,17.5,35.0,31.0,0.0,15.5,16.57019699857031,1.0690449676496974,15.5,31.0,2.8357155277208594,0.17186154713459753,6206546.4,1.2763176036581563E7,3.0871187E7,23.0,2.056405481248245,48091.0,83902.0,9.3098196E7,1.3299742285714287E7,1.643291807185813E7,3.0871187E7,111032.0,1.2355816916474611,132061.0,3.074316E7,9.305884E7,1.329412E7,1.6476886259573428E7,3.0918954E7,82795.0,1.2394115789216156,83938.0,3.083072E7,1,0,0,0,256,256,0.08593077356729877,0.08593077356729877,0.0,35.0,17.58823529411765,17.157574214940073,294.3823529411765,0.9755142530233486,31.0,35.0,0,0,0,8,16,0,0,0,1.0,18.6875,17.5,15.5,0,0,0,0,0,0,2,46,2,41,501,266,3,32,128452.33333333333,5210.3183523978005,0.04056227097780345,130817.0,9582.0,132061.0,122479.0,3.0867269E7,3409.0004400117055,1.1044062369144823E-4,3.0865639E7,6206.0,3.0871187E7,3.0864981E7,ManualLabel
192.168.0.7-224.0.0.2-0-0-0,192.168.0.7,0,224.0.0.2,0,0,27/10/2021 03:26:46 PM,119972405,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08335250093552764,1.3330267222222222E7,3533991.1714170207,1.6011037E7,8041992.0,0.26511030217951526,1.5054721E7,7024687.0,1.19972405E8,1.3330267222222222E7,3533991.1714170207,1.6011037E7,8041992.0,0.26511030217951526,1.5054721E7,7024687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08335250093552764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3330267222222222E7,3533991.1714170207,0.26511030217951526,1.5054721E7,7024687.0,1.6011037E7,8041992.0,ManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/10/2021 03:26:54 PM,119990695,9,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.07500581607598822,1.4998836875E7,4944985.283784037,2.2894574E7,9555562.0,0.32969125039464353,1.33735365E7,9017753.0,1.19990695E8,1.4998836875E7,4944985.283784037,2.2894574E7,9555562.0,0.32969125039464353,1.33735365E7,9017753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07500581607598822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4998836875E7,4944985.283784037,0.32969125039464353,1.33735365E7,9017753.0,2.2894574E7,9555562.0,ManualLabel
192.168.0.5-239.255.255.250-47572-1900-17,192.168.0.5,47572,239.255.255.250,1900,17,27/10/2021 03:27:16 PM,60056685,6,750,6,0,750.0,0.0,125.0,125.0,125.0,0.0,0.0,125.0,0.0,0,0,0,0,0,0,0,12.488201771376492,0.09990561417101193,1.2011337E7,2.6855164683666028E7,6.0051316E7,477.0,2.2358181011544365,1822.0,3.00263665E7,6.0056685E7,1.2011337E7,2.6855164683666028E7,6.0051316E7,477.0,2.2358181011544365,1822.0,3.00263665E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.09990561417101193,0.0,125.0,125.0,125.0,0.0,0.0,0.0,125.0,0.0,0,0,0,0,0,0,0,0,0.0,145.83333333333334,125.0,0.0,0,0,0,0,0,0,6,750,0,0,0,0,5,8,4304.0,0.0,0.0,4304.0,0.0,4304.0,4304.0,6.0051316E7,0.0,0.0,6.0051316E7,0.0,6.0051316E7,6.0051316E7,ManualLabel
192.168.0.6-239.255.255.250-0-0-0,192.168.0.6,0,239.255.255.250,0,0,27/10/2021 03:25:19 PM,30201192,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.06622255174563971,3.0201192E7,0.0,3.0201192E7,3.0201192E7,0.0,3.0201192E7,0.0,3.0201192E7,3.0201192E7,0.0,3.0201192E7,3.0201192E7,0.0,3.0201192E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06622255174563971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0201192E7,0.0,0.0,3.0201192E7,0.0,3.0201192E7,3.0201192E7,ManualLabel
192.168.0.2-104.154.127.224-58128-4070-6,192.168.0.2,58128,104.154.127.224,4070,6,27/10/2021 03:27:47 PM,76343127,10,939,7,3,818.0,121.0,585.0,0.0,116.85714285714285,220.37803019011716,1.8858755639741078,11.0,211.0,55.0,11.0,40.333333333333336,25.403411844343534,0.6298366572977735,55.0,44.0,12.299731971942936,0.1309875609365595,8482569.666666668,2.0035304469634965E7,6.0051035E7,27.0,2.361938098588949,107515.0,8016760.0,7.6343127E7,1.27238545E7,2.403133881398175E7,6.0051035E7,69.0,1.8886838743701249,143610.5,2.685503E7,1.6141195E7,8070597.5,1.1220666681609454E7,1.6004807E7,136388.0,1.390314246449467,8070597.5,1.5868419E7,1,0,0,0,224,96,0.09169129265559164,0.03929626828096785,0.0,585.0,86.36363636363636,176.41840761511978,31123.454545454548,2.0427394565961237,11.0,55.0,0,0,0,7,10,0,0,0,0.0,95.0,116.85714285714286,40.333333333333336,0,0,0,906,4,3714,3,409,1,60,16,16,3,32,53907.0,76138.42977104269,1.412403394198206,53907.0,107676.0,107745.0,69.0,3.79741475E7,3.122143371748505E7,0.8221760269268731,3.79741475E7,4.4153775E7,6.0051035E7,1.589726E7,ManualLabel
192.168.0.7-224.0.0.113-0-0-0,192.168.0.7,0,224.0.0.113,0,0,27/10/2021 03:28:22 PM,119995828,27,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2250078227719717,4615224.153846154,3271189.9738986194,1.2684823E7,411967.0,0.7087824696818968,4727828.5,6004115.5,1.19995828E8,4615224.153846154,3271189.9738986194,1.2684823E7,411967.0,0.7087824696818968,4727828.5,6004115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2250078227719717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3016103.714285714,2400582.647357561,0.7959217834543455,2277685.0,3500788.0,7510435.0,804687.0,7502281.083333333,2106655.455657334,0.2808019897224815,7167683.0,2781469.75,1.2684823E7,5439981.0,ManualLabel
192.168.0.2-192.168.0.255-57621-57621-17,192.168.0.2,57621,192.168.0.255,57621,17,27/10/2021 03:28:27 PM,98855668,5,220,5,0,220.0,0.0,44.0,44.0,44.0,0.0,0.0,44.0,0.0,0,0,0,0,0,0,0,2.2254667279169063,0.05057878927083878,2.4713917E7,1.0578784357348848E7,3.0007161E7,8845741.0,0.42804968380159436,3.0001383E7,1.58712955E7,9.8855668E7,2.4713917E7,1.0578784357348848E7,3.0007161E7,8845741.0,0.42804968380159436,3.0001383E7,1.58712955E7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.05057878927083878,0.0,44.0,44.0,44.0,0.0,0.0,0.0,44.0,0.0,0,0,0,0,0,0,0,0,0.0,52.8,44.0,0.0,0,0,0,0,0,0,1,55,0,0,0,0,4,8,0,0,0,0,0,0,0,2.4713917E7,1.0578784357348848E7,0.42804968380159436,3.0001383E7,1.58712955E7,3.0007161E7,8845741.0,ManualLabel
192.168.0.7-239.255.255.250-1370-1900-17,192.168.0.7,1370,239.255.255.250,1900,17,27/10/2021 03:28:03 PM,104463129,6,1614,6,0,1614.0,0.0,269.0,269.0,269.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,15.450427490066854,0.05743653342032288,2.08926258E7,2.8606519950811584E7,5.225898E7,724.0,1.3692161159949354,2674.0,5.22287525E7,1.04463129E8,2.08926258E7,2.8606519950811584E7,5.225898E7,724.0,1.3692161159949354,2674.0,5.22287525E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.05743653342032288,0.0,269.0,269.0,269.0,0.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,0,0.0,313.8333333333333,269.0,0.0,0,0,0,0,0,0,3,807,0,0,0,0,5,8,1699.0,1378.8582233137677,0.811570466929822,1699.0,1950.0,2674.0,724.0,5.222949E7,41705.15795438257,7.98498280461528E-4,5.222949E7,58980.0,5.225898E7,5.22E7,ManualLabel
192.168.0.2-35.232.111.17-46212-80-6,192.168.0.2,46212,35.232.111.17,80,6,27/10/2021 03:30:46 PM,232207,9,235,5,4,87.0,148.0,87.0,0.0,17.4,38.907582808496336,2.23606797749979,0.0,43.5,148.0,0.0,37.0,74.0,2.0,0.0,111.0,1012.0280611695599,38.75852149160017,29025.875,53130.54995127568,116891.0,24.0,1.830454721908493,470.5,85113.75,231434.0,57858.5,66666.48100557481,117793.0,122.0,1.1522331378375659,56759.5,116549.0,118915.0,39638.33333333333,67099.36274163364,117118.0,878.0,1.6927897088247987,919.0,116240.0,0,0,0,0,168,136,21.53251193977787,17.226009551822298,0.0,148.0,23.5,51.58649694122161,2661.1666666666665,2.1951700826051748,0.0,21.75,2,2,0,2,8,0,0,0,0.0,26.11111111111111,17.4,37.0,0,0,0,0,0,0,0,0,0,0,64240,502,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
